Day, Time, Open Price, High Price, Low Price, Close Price
2020-07-08, 2020-07-08T16:02:01, None, None, None, None
2020-07-08, 2020-07-08T16:02:02, 4063.3, 4063.3, 4062.9, 4063.3
2020-07-08, 2020-07-08T16:02:03, None, None, None, None
2020-07-08, 2020-07-08T16:02:04, 4062.9, 4062.9, 4062.9, 4062.9
2020-07-08, 2020-07-08T16:02:05, None, None, None, None
2020-07-08, 2020-07-08T16:02:06, None, None, None, None
2020-07-08, 2020-07-08T16:02:09, 4063.3, 4063.3, 4063.3, 4063.3
2020-07-08, 2020-07-08T16:02:10, 4062.9, 4062.9, 4062.9, 4062.9
2020-07-08, 2020-07-08T16:02:15, 4063.3, 4063.3, 4063.3, 4063.3
2020-07-08, 2020-07-08T16:02:16, 4062.9, 4062.9, 4062.9, 4062.9
2020-07-08, 2020-07-08T16:02:20, 4063.3, 4063.3, 4063.3, 4063.3
2020-07-08, 2020-07-08T16:02:23, 4063.6, 4063.6, 4063.3, 4063.3
2020-07-08, 2020-07-08T16:02:24, 4063.4, 4063.4, 4063.3, 4063.3
2020-07-08, 2020-07-08T16:02:26, 4062.9, 4063.6, 4062.9, 4062.9
2020-07-08, 2020-07-08T16:02:27, 4063.3, 4063.3, 4063.3, 4063.3
2020-07-08, 2020-07-08T16:02:28, 4063.4, 4063.6, 4063.4, 4063.6
2020-07-08, 2020-07-08T16:02:29, 4064.6, 4064.6, 4064.3, 4064.3
2020-07-08, 2020-07-08T16:02:30, 4064.6, 4064.6, 4064.4, 4064.4
2020-07-08, 2020-07-08T16:02:31, 4064.6, 4064.6, 4064.3, 4064.3
2020-07-08, 2020-07-08T16:02:32, 4064.4, 4064.4, 4064.3, 4064.3
2020-07-08, 2020-07-08T16:02:33, 4064.6, 4064.6, 4064.6, 4064.6
2020-07-08, 2020-07-08T16:02:34, None, None, None, None
2020-07-08, 2020-07-08T16:02:35, 4064.3, 4064.4, 4064.3, 4064.4
2020-07-08, 2020-07-08T16:02:37, 4064.6, 4064.6, 4064.3, 4064.3
2020-07-08, 2020-07-08T16:02:38, 4063.9, 4063.9, 4063.9, 4063.9
2020-07-08, 2020-07-08T16:02:39, 4064.1, 4064.1, 4064.1, 4064.1
2020-07-08, 2020-07-08T16:02:40, 4064.4, 4064.4, 4063.9, 4063.9
2020-07-08, 2020-07-08T16:02:41, 4063.6, 4063.6, 4063.6, 4063.6
2020-07-08, 2020-07-08T16:02:42, None, None, None, None
2020-07-08, 2020-07-08T16:02:43, 4063.9, 4063.9, 4063.9, 4063.9
2020-07-08, 2020-07-08T16:02:44, 4063.6, 4063.6, 4063.6, 4063.6
2020-07-08, 2020-07-08T16:02:45, 4063.9, 4063.9, 4063.9, 4063.9
2020-07-08, 2020-07-08T16:02:48, 4063.6, 4063.6, 4063.6, 4063.6
2020-07-08, 2020-07-08T16:02:49, None, None, None, None
2020-07-08, 2020-07-08T16:02:51, None, None, None, None
2020-07-08, 2020-07-08T16:02:52, 4063.9, 4064.6, 4063.9, 4064.4
2020-07-08, 2020-07-08T16:02:53, None, None, None, None
2020-07-08, 2020-07-08T16:02:54, 4064.6, 4064.6, 4064.6, 4064.6
2020-07-08, 2020-07-08T16:02:55, 4065.3, 4065.3, 4064.9, 4064.9
2020-07-08, 2020-07-08T16:02:56, None, None, None, None
2020-07-08, 2020-07-08T16:02:59, None, None, None, None
2020-07-08, 2020-07-08T16:03:00, None, None, None, None
2020-07-08, 2020-07-08T16:03:03, None, None, None, None
2020-07-08, 2020-07-08T16:03:06, 4064.6, 4064.6, 4064.6, 4064.6
2020-07-08, 2020-07-08T16:03:08, 4064.3, 4064.9, 4064.3, 4064.9
2020-07-08, 2020-07-08T16:03:09, 4065.3, 4065.3, 4065.3, 4065.3
2020-07-08, 2020-07-08T16:03:11, 4065.6, 4066.6, 4065.6, 4066.4
2020-07-08, 2020-07-08T16:03:12, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T16:03:13, 4066.4, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T16:03:14, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T16:03:15, None, None, None, None
2020-07-08, 2020-07-08T16:03:18, None, None, None, None
2020-07-08, 2020-07-08T16:03:19, None, None, None, None
2020-07-08, 2020-07-08T16:03:20, None, None, None, None
2020-07-08, 2020-07-08T16:03:21, None, None, None, None
2020-07-08, 2020-07-08T16:03:24, None, None, None, None
2020-07-08, 2020-07-08T16:03:25, 4066.3, 4066.4, 4066.3, 4066.3
2020-07-08, 2020-07-08T16:03:26, 4065.9, 4065.9, 4065.6, 4065.6
2020-07-08, 2020-07-08T16:03:27, 4065.9, 4065.9, 4065.3, 4065.4
2020-07-08, 2020-07-08T16:03:28, 4065.3, 4065.3, 4064.9, 4064.9
2020-07-08, 2020-07-08T16:03:29, None, None, None, None
2020-07-08, 2020-07-08T16:03:30, 4064.6, 4064.9, 4064.6, 4064.6
2020-07-08, 2020-07-08T16:03:31, 4064.3, 4064.3, 4063.9, 4063.9
2020-07-08, 2020-07-08T16:03:33, None, None, None, None
2020-07-08, 2020-07-08T16:03:34, 4063.6, 4063.9, 4063.6, 4063.9
2020-07-08, 2020-07-08T16:03:36, None, None, None, None
2020-07-08, 2020-07-08T16:03:37, None, None, None, None
2020-07-08, 2020-07-08T16:03:39, 4063.6, 4063.9, 4063.6, 4063.9
2020-07-08, 2020-07-08T16:03:40, 4064.3, 4064.3, 4064.3, 4064.3
2020-07-08, 2020-07-08T16:03:41, 4063.6, 4063.9, 4063.6, 4063.9
2020-07-08, 2020-07-08T16:03:42, None, None, None, None
2020-07-08, 2020-07-08T16:03:45, None, None, None, None
2020-07-08, 2020-07-08T16:03:47, None, None, None, None
2020-07-08, 2020-07-08T16:03:48, 4064.3, 4064.3, 4064.3, 4064.3
2020-07-08, 2020-07-08T16:03:50, None, None, None, None
2020-07-08, 2020-07-08T16:03:52, 4064.6, 4064.6, 4063.6, 4063.6
2020-07-08, 2020-07-08T16:03:53, 4063.9, 4063.9, 4063.9, 4063.9
2020-07-08, 2020-07-08T16:03:54, None, None, None, None
2020-07-08, 2020-07-08T16:03:56, None, None, None, None
2020-07-08, 2020-07-08T16:03:58, 4064.3, 4064.3, 4064.3, 4064.3
2020-07-08, 2020-07-08T16:03:59, 4064.6, 4064.6, 4064.6, 4064.6
2020-07-08, 2020-07-08T16:04:00, 4064.9, 4065.3, 4064.9, 4064.9
2020-07-08, 2020-07-08T16:04:01, None, None, None, None
2020-07-08, 2020-07-08T16:04:03, None, None, None, None
2020-07-08, 2020-07-08T16:04:04, 4065.3, 4065.3, 4065.3, 4065.3
2020-07-08, 2020-07-08T16:04:05, 4065.6, 4065.6, 4065.6, 4065.6
2020-07-08, 2020-07-08T16:04:06, 4066.3, 4066.3, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:07, 4065.6, 4065.6, 4065.6, 4065.6
2020-07-08, 2020-07-08T16:04:09, 4066.3, 4066.3, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:10, None, None, None, None
2020-07-08, 2020-07-08T16:04:11, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T16:04:12, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T16:04:13, None, None, None, None
2020-07-08, 2020-07-08T16:04:14, 4066.3, 4066.6, 4066.3, 4066.4
2020-07-08, 2020-07-08T16:04:15, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T16:04:16, 4066.3, 4066.3, 4066.3, 4066.3
2020-07-08, 2020-07-08T16:04:17, 4065.9, 4066.3, 4065.9, 4066.3
2020-07-08, 2020-07-08T16:04:18, 4065.9, 4065.9, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:19, 4065.6, 4065.6, 4065.6, 4065.6
2020-07-08, 2020-07-08T16:04:20, None, None, None, None
2020-07-08, 2020-07-08T16:04:21, 4065.9, 4065.9, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:22, 4066.3, 4066.6, 4065.9, 4066.6
2020-07-08, 2020-07-08T16:04:24, None, None, None, None
2020-07-08, 2020-07-08T16:04:26, None, None, None, None
2020-07-08, 2020-07-08T16:04:27, 4065.9, 4065.9, 4065.6, 4065.6
2020-07-08, 2020-07-08T16:04:28, 4065.9, 4065.9, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:30, None, None, None, None
2020-07-08, 2020-07-08T16:04:31, None, None, None, None
2020-07-08, 2020-07-08T16:04:32, 4065.6, 4065.6, 4065.3, 4065.6
2020-07-08, 2020-07-08T16:04:33, None, None, None, None
2020-07-08, 2020-07-08T16:04:35, None, None, None, None
2020-07-08, 2020-07-08T16:04:36, 4066.4, 4066.6, 4066.4, 4066.6
2020-07-08, 2020-07-08T16:04:37, None, None, None, None
2020-07-08, 2020-07-08T16:04:39, 4066.4, 4066.4, 4066.4, 4066.4
2020-07-08, 2020-07-08T16:04:40, 4066.3, 4066.6, 4066.3, 4066.3
2020-07-08, 2020-07-08T16:04:41, 4065.9, 4065.9, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:42, 4066.3, 4066.4, 4066.3, 4066.4
2020-07-08, 2020-07-08T16:04:43, 4066.3, 4066.3, 4066.3, 4066.3
2020-07-08, 2020-07-08T16:04:44, 4065.9, 4066.3, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:47, 4066.4, 4066.6, 4066.4, 4066.6
2020-07-08, 2020-07-08T16:04:48, 4066.4, 4066.4, 4066.4, 4066.4
2020-07-08, 2020-07-08T16:04:51, 4066.3, 4066.3, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:52, 4066.3, 4066.6, 4065.9, 4066.6
2020-07-08, 2020-07-08T16:04:53, None, None, None, None
2020-07-08, 2020-07-08T16:04:54, 4065.9, 4066.3, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:56, 4066.3, 4066.3, 4065.9, 4066.3
2020-07-08, 2020-07-08T16:04:57, 4065.9, 4065.9, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:04:58, 4066.3, 4066.3, 4066.3, 4066.3
2020-07-08, 2020-07-08T16:05:00, 4065.9, 4065.9, 4065.6, 4065.6
2020-07-08, 2020-07-08T16:05:01, 4065.9, 4065.9, 4065.9, 4065.9
2020-07-08, 2020-07-08T16:05:02, None, None, None, None
2020-07-08, 2020-07-08T16:05:03, 4066.3, 4066.3, 4066.3, 4066.3
2020-07-08, 2020-07-08T16:05:04, 4065.9, 4066.3, 4065.9, 4066.3
2020-07-08, 2020-07-08T16:05:05, 4066.6, 4066.6, 4066.6, 4066.6
2020-07-08, 2020-07-08T16:05:06, 4067.3, 4068.6, 4067.3, 4068.3
2020-07-08, 2020-07-08T16:05:07, None, None, None, None
2020-07-08, 2020-07-08T16:05:08, 4068.6, 4068.6, 4068.3, 4068.3
2020-07-08, 2020-07-08T16:05:09, 4068.6, 4068.6, 4068.3, 4068.3
2020-07-08, 2020-07-08T16:05:10, 4068.4, 4068.4, 4068.3, 4068.3
2020-07-08, 2020-07-08T16:05:11, 4068.6, 4068.9, 4068.6, 4068.6
2020-07-08, 2020-07-08T16:05:12, 4068.9, 4068.9, 4068.3, 4068.3
2020-07-08, 2020-07-08T16:05:13, 4067.9, 4068.3, 4067.9, 4068.3
2020-07-08, 2020-07-08T16:05:14, 4067.9, 4067.9, 4067.6, 4067.6
2020-07-08, 2020-07-08T16:05:15, None, None, None, None
2020-07-08, 2020-07-08T16:05:16, 4067.9, 4067.9, 4067.9, 4067.9
2020-07-08, 2020-07-08T16:05:17, 4068.3, 4068.3, 4067.9, 4068.3
2020-07-08, 2020-07-08T16:05:19, 4069.3, 4069.3, 4068.9, 4068.9
2020-07-08, 2020-07-08T16:05:20, 4068.6, 4068.6, 4068.6, 4068.6
2020-07-08, 2020-07-08T16:05:21, 4068.3, 4068.3, 4067.6, 4068.3
2020-07-08, 2020-07-08T16:05:22, 4067.9, 4067.9, 4067.6, 4067.6
2020-07-08, 2020-07-08T16:05:23, None, None, None, None
2020-07-08, 2020-07-08T16:05:24, 4067.3, 4067.4, 4067.3, 4067.3
2020-07-08, 2020-07-08T16:05:26, 4067.4, 4067.4, 4066.6, 4066.9
2020-07-08, 2020-07-08T16:05:27, 4067.3, 4067.6, 4067.3, 4067.6
2020-07-08, 2020-07-08T16:05:28, None, None, None, None
2020-07-08, 2020-07-08T16:05:30, 4067.3, 4067.6, 4067.3, 4067.6
2020-07-08, 2020-07-08T16:05:31, 4067.3, 4067.6, 4066.9, 4067.6
2020-07-08, 2020-07-08T16:05:32, None, None, None, None
2020-07-08, 2020-07-08T16:05:33, None, None, None, None
2020-07-08, 2020-07-08T16:05:34, None, None, None, None
2020-07-08, 2020-07-08T16:05:35, 4067.3, 4067.3, 4066.6, 4066.6
2020-07-08, 2020-07-08T16:05:36, None, None, None, None
2020-07-08, 2020-07-08T16:05:37, 4067.3, 4067.3, 4066.6, 4066.6
2020-07-08, 2020-07-08T16:05:39, 4066.9, 4067.6, 4066.9, 4067.6
2020-07-08, 2020-07-08T16:05:40, 4067.3, 4067.4, 4066.9, 4067.4
2020-07-08, 2020-07-08T16:05:41, 4067.6, 4068.6, 4067.6, 4067.6
2020-07-08, 2020-07-08T16:05:42, None, None, None, None
2020-07-08, 2020-07-08T16:05:43, 4067.3, 4067.3, 4067.3, 4067.3
2020-07-08, 2020-07-08T16:05:44, 4067.6, 4067.6, 4067.6, 4067.6
2020-07-08, 2020-07-08T16:05:45, 4067.9, 4067.9, 4067.9, 4067.9
2020-07-08, 2020-07-08T16:05:46, 4068.3, 4068.3, 4067.9, 4068.3
2020-07-08, 2020-07-08T16:05:49, 4067.3, 4067.3, 4067.3, 4067.3
2020-07-08, 2020-07-08T16:05:50, 4067.6, 4067.6, 4067.4, 4067.6
2020-07-08, 2020-07-08T16:05:51, 4068.3, 4068.3, 4067.9, 4067.9
2020-07-08, 2020-07-08T16:05:52, 4068.3, 4068.3, 4068.3, 4068.3
2020-07-08, 2020-07-08T16:05:55, None, None, None, None
2020-07-08, 2020-07-08T16:05:56, None, None, None, None
2020-07-08, 2020-07-08T16:05:57, 4068.6, 4068.6, 4068.3, 4068.3
2020-07-08, 2020-07-08T16:05:59, 4068.4, 4068.4, 4068.4, 4068.4
2020-07-08, 2020-07-08T16:06:00, 4068.3, 4068.3, 4068.3, 4068.3
2020-07-08, 2020-07-08T16:06:01, 4068.6, 4069.3, 4068.6, 4069.3
